PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,MIN,PTS,REB,AST
1628269,Nia Coffey,1611661324,MIN,2026-06-24T00:00:00,MIN @ WAS,22.545,5,5,5
1628899,Myisha Hines-Allen,1611661325,IND,2026-06-24T00:00:00,IND vs. PHX,21.31833333333333,13,5,2
1631083,Emily Engstler,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,16.836666666666666,10,4,2
1628508,Cecilia Zandalasini,1611661331,GSV,2026-06-24T00:00:00,GSV vs. ATL,21.466666666666665,14,1,3
1642786,Aicha Coulibaly,1611661329,CHI,2026-06-24T00:00:00,CHI vs. PDX,15.316666666666666,10,3,1
1628886,Jordin Canada,1611661330,ATL,2026-06-24T00:00:00,ATL @ GSV,28.233333333333334,8,4,2
1641656,Laeticia Amihere,1611661331,GSV,2026-06-24T00:00:00,GSV vs. ATL,12.933333333333334,6,5,1
1642304,Carla Leite,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,28.366666666666667,10,1,6
204333,Natasha Cloud,1611661329,CHI,2026-06-24T00:00:00,CHI vs. PDX,20.716666666666665,9,4,4
1643433,Raven Johnson,1611661325,IND,2026-06-24T00:00:00,IND vs. PHX,18.733333333333334,2,5,7
204329,Kiah Stokes,1611661331,GSV,2026-06-24T00:00:00,GSV vs. ATL,24.25,1,5,2
1643447,Gabriela Jaquez,1611661329,CHI,2026-06-24T00:00:00,CHI vs. PDX,23.166666666666668,10,5,1
1629524,Bridget Carleton,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,28.783333333333335,7,5,2
1631086,Lexie Hull,1611661325,IND,2026-06-24T00:00:00,IND vs. PHX,24.483333333333334,9,2,2
1628881,Monique Billings,1611661325,IND,2026-06-24T00:00:00,IND vs. PHX,19.916666666666668,8,5,0
1631118,Lexi Held,1611661317,PHX,2026-06-24T00:00:00,PHX @ IND,25.833333333333332,9,1,0
1627675,Courtney Williams,1611661324,MIN,2026-06-24T00:00:00,MIN @ WAS,24.581666666666667,5,2,3
1628277,Allisha Gray,1611661330,ATL,2026-06-24T00:00:00,ATL @ GSV,24.653333333333332,8,1,0
1630143,Luisa Geiselsoder,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,13.716666666666667,2,3,2
1643430,Cotie McMahon,1611661322,WAS,2026-06-24T00:00:00,WAS vs. MIN,29.121666666666666,7,3,1
1643427,Lauren Betts,1611661322,WAS,2026-06-24T00:00:00,WAS vs. MIN,16.421666666666667,4,4,1
1642767,Janelle Salaun,1611661331,GSV,2026-06-24T00:00:00,GSV vs. ATL,10.433333333333334,6,2,1
1642781,Georgia Amoore,1611661322,WAS,2026-06-24T00:00:00,WAS vs. MIN,26.323333333333334,6,1,3
1628317,Karlie Samuelson,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,14.73,6,2,0
1643494,Frieda Buhner,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,15.966666666666667,2,3,2
1630471,Maya Caldwell,1611661324,MIN,2026-06-24T00:00:00,MIN @ WAS,14.15,5,2,1
1643436,Serah Williams,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,7.133333333333334,6,3,0
1642296,Nyadiew Puoch,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,13.3,0,0,2
1642797,Anastasiia Olairi Kosu,1611661324,MIN,2026-06-24T00:00:00,MIN @ WAS,14.273333333333333,2,2,0
1631021,Sika Kone,1611661330,ATL,2026-06-24T00:00:00,ATL @ GSV,12.266666666666667,4,3,1
1643438,Marta Suarez,1611661317,PHX,2026-06-24T00:00:00,PHX @ IND,9.635,6,2,0
1643469,Indya Nivar,1611661330,ATL,2026-06-24T00:00:00,ATL @ GSV,11.246666666666666,2,1,1
1630446,Michaela Onyenwere,1611661322,WAS,2026-06-24T00:00:00,WAS vs. MIN,23.128333333333334,2,1,1
204322,Elizabeth Williams,1611661329,CHI,2026-06-24T00:00:00,CHI vs. PDX,12.986666666666666,2,2,0
1629482,Sophie Cunningham,1611661325,IND,2026-06-24T00:00:00,IND vs. PHX,19.95,5,0,0
1630097,Kaila Charles,1611661331,GSV,2026-06-24T00:00:00,GSV vs. ATL,9.3,2,3,0
1642302,Isobel Borlase,1611661330,ATL,2026-06-24T00:00:00,ATL @ GSV,18.633333333333333,2,1,2
1643506,Teja Oblak,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,7.7,3,1,0
1642802,Lucy Olsen,1611661322,WAS,2026-06-24T00:00:00,WAS vs. MIN,4.85,2,1,1
1643455,Angela Dugalic,1611661322,WAS,2026-06-24T00:00:00,WAS vs. MIN,8.086666666666666,3,0,1
1631044,Naz Hillmon,1611661330,ATL,2026-06-24T00:00:00,ATL @ GSV,15.866666666666667,2,2,0
1642804,Te-Hina Paopao,1611661330,ATL,2026-06-24T00:00:00,ATL @ GSV,12.433333333333334,2,0,2
1627671,Rachel Banham,1611661329,CHI,2026-06-24T00:00:00,CHI vs. PDX,5.55,3,0,0
1629479,Teaira McCowan,1611661324,MIN,2026-06-24T00:00:00,MIN @ WAS,7.3,0,1,0
203026,Tiffany Hayes,1611661331,GSV,2026-06-24T00:00:00,GSV vs. ATL,17.516666666666666,0,1,0
1641683,Holly Winterburn,1611661327,PDX,2026-06-24T00:00:00,PDX @ CHI,3.933333333333333,2,0,1
1642822,Kaitlyn Chen,1611661331,GSV,2026-06-24T00:00:00,GSV vs. ATL,5.05,0,0,0
1643487,Quionche Carter,1611661317,PHX,2026-06-24T00:00:00,PHX @ IND,1.7166666666666666,0,0,0
1630112,Tyasha Harris,1611661325,IND,2026-06-24T00:00:00,IND vs. PHX,3.1783333333333332,0,0,0
1643644,Alicia Florez,1611661322,WAS,2026-06-24T00:00:00,WAS vs. MIN,2.15,0,0,0
1643489,Antonia Delaere,1611661324,MIN,2026-06-24T00:00:00,MIN @ WAS,7.966666666666667,0,0,0
1628932,A'ja Wilson,1611661319,LVA,2026-06-23T00:00:00,LVA vs. NYL,35.626666666666665,16,9,5
1627668,Breanna Stewart,1611661313,NYL,2026-06-23T00:00:00,NYL @ LVA,35.693333333333335,20,6,4
1629477,Sabrina Ionescu,1611661313,NYL,2026-06-23T00:00:00,NYL @ LVA,29.833333333333332,16,10,4
1629498,Jackie Young,1611661319,LVA,2026-06-23T00:00:00,LVA vs. NYL,37.75,19,4,7
203833,Chelsea Gray,1611661319,LVA,2026-06-23T00:00:00,LVA vs. NYL,35.45,11,5,8
204323,Cheyenne Parker-Tyus,1611661319,LVA,2026-06-23T00:00:00,LVA vs. NYL,17.083333333333332,14,6,0
1627673,Jonquel Jones,1611661313,NYL,2026-06-23T00:00:00,NYL @ LVA,28.023333333333333,14,5,3
1630142,Leonie Fiebich,1611661313,NYL,2026-06-23T00:00:00,NYL @ LVA,30.226666666666667,12,1,1
1629566,Han Xu,1611661313,NYL,2026-06-23T00:00:00,NYL @ LVA,12.566666666666666,12,2,0
1631019,NaLyssa Smith,1611661319,LVA,2026-06-23T00:00:00,LVA vs. NYL,22.94,7,1,0
1629546,Marine Johannes,1611661313,NYL,2026-06-23T00:00:00,NYL @ LVA,18.133333333333333,6,2,3
1631136,Pauline Astier,1611661313,NYL,2026-06-23T00:00:00,NYL @ LVA,19.866666666666667,7,2,2
204319,Jewell Loyd,1611661319,LVA,2026-06-23T00:00:00,LVA vs. NYL,29.55,6,1,0
203855,Stephanie Talbot,1611661319,LVA,2026-06-23T00:00:00,LVA vs. NYL,13.05,3,3,0
1630149,Satou Sabally,1611661313,NYL,2026-06-23T00:00:00,NYL @ LVA,8.2,0,3,1
1631006,Kierstan Bell,1611661319,LVA,2026-06-23T00:00:00,LVA vs. NYL,8.55,0,3,3
204335,Betnijah Laney-Hamilton,1611661313,NYL,2026-06-23T00:00:00,NYL @ LVA,17.456666666666667,0,3,1
1642798,Dominique Malonga,1611661328,SEA,2026-06-22T00:00:00,SEA vs. DAL,37.5,37,12,1
1642784,Paige Bueckers,1611661321,DAL,2026-06-22T00:00:00,DAL @ SEA,38.03333333333333,27,5,5
1643425,Azzi Fudd,1611661321,DAL,2026-06-22T00:00:00,DAL @ SEA,42.3,26,3,2
1629567,Natisha Hiedeman,1611661328,SEA,2026-06-22T00:00:00,SEA vs. DAL,36.71666666666667,21,4,11
1642286,Caitlin Clark,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,28.75,24,3,9
1642289,Kamilla Cardoso,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,23.266666666666666,16,14,0
204330,Isabelle Harrison,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,31.6,21,10,2
1643443,Awa Fam,1611661328,SEA,2026-06-22T00:00:00,SEA vs. DAL,38.8,18,6,4
1631135,Olivia Nelson-Ododa,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,26.883333333333333,11,15,3
203826,Alyssa Thomas,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,34.3,19,5,9
1629497,Marina Mabrey,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,31.45,23,4,4
1642793,Aziaha James,1611661321,DAL,2026-06-22T00:00:00,DAL @ SEA,24.456666666666667,18,6,6
1629491,Jessica Shepard,1611661321,DAL,2026-06-22T00:00:00,DAL @ SEA,36.4,14,9,8
1643428,Flau'jae Johnson,1611661328,SEA,2026-06-22T00:00:00,SEA vs. DAL,39.583333333333336,11,5,9
203398,Brittney Griner,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,21.95,14,8,3
1628277,Allisha Gray,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,32.516666666666666,18,1,3
1631009,Rhyne Howard,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,31.93,20,7,1
1628886,Jordin Canada,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,28.6,11,2,13
1628881,Monique Billings,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,28.466666666666665,14,10,1
1628909,Kelsey Mitchell,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,31.95,22,1,1
1643449,Charlisse Leger-Walker,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,28.95,13,7,5
1631055,Nyara Sabally,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,17.866666666666667,9,4,2
1643431,Madina Okot,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,17.833333333333332,18,7,0
1627674,Kahleah Copper,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,30.883333333333333,20,3,0
1641648,Aliyah Boston,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,29.355,8,9,0
1642291,Angel Reese,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,29.253333333333334,11,9,2
1641660,Zia Cooke,1611661328,SEA,2026-06-22T00:00:00,SEA vs. DAL,29.583333333333332,18,2,2
1642303,Leila Lacan,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,20.083333333333332,12,1,2
1642290,Aaliyah Edwards,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,14.316666666666666,11,5,0
1629568,Kennedy Burke,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,23.75,8,4,3
204468,Valeriane Ayayi,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,20.2,9,3,3
1641649,Diamond Miller,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,23.653333333333332,9,1,4
1629574,Li Yueru,1611661321,DAL,2026-06-22T00:00:00,DAL @ SEA,18.461666666666666,10,3,2
1627700,Julie Allemand,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,27.65,4,2,3
1642302,Isobel Borlase,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,20.4,8,2,2
1628922,Azura Stevens,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,25.916666666666668,11,3,1
1627701,Temi Fagbenle,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,14.433333333333334,10,2,1
1629576,Maria Conde,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,28.983333333333334,8,4,2
1643493,Noemie Brochant,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,26.1,7,2,3
1643433,Raven Johnson,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,18.05,4,5,3
1630386,Awak Kuier,1611661321,DAL,2026-06-22T00:00:00,DAL @ SEA,22.031666666666666,6,4,0
1643420,Laura Juskaite,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,21.983333333333334,8,2,2
1642321,Sydney Taylor,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,22.05,10,1,2
201886,DeWanna Bonner,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,27.316666666666666,7,3,0
203400,Skylar Diggins,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,20.066666666666666,3,1,4
1628915,Kia Nurse,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,15.433333333333334,4,1,4
1630442,Natasha Mack,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,21.333333333333332,4,7,1
1631086,Lexie Hull,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,17.016666666666666,8,2,0
1631118,Lexi Held,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,21.941666666666666,4,2,3
1629478,Katie Lou Samuelson,1611661328,SEA,2026-06-22T00:00:00,SEA vs. DAL,20.833333333333332,3,2,1
1629481,Arike Ogunbowale,1611661321,DAL,2026-06-22T00:00:00,DAL @ SEA,19.983333333333334,4,2,4
1631044,Naz Hillmon,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,23.433333333333334,6,3,1
204322,Elizabeth Williams,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,14.95,2,3,2
1642809,Saniya Rivers,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,13.48,4,3,0
1641652,Maddy Siegrist,1611661321,DAL,2026-06-22T00:00:00,DAL @ SEA,13.133333333333333,7,0,1
1643447,Gabriela Jaquez,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,21.25,5,4,0
1629482,Sophie Cunningham,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,26.4,2,6,0
1642292,Jacy Sheldon,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,19.516666666666666,6,0,0
1642768,Kyara Linskens,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,14.283333333333333,4,4,0
1630134,Sug Sutton,1611661321,DAL,2026-06-22T00:00:00,DAL @ SEA,10.2,0,2,2
1628899,Myisha Hines-Allen,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,14.195,3,1,1
1642800,Aneesah Morrow,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,9.0,1,2,0
1642815,Makayla Timpson,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,4.716666666666667,1,2,0
1643429,Gianna Kneepkens,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,5.066666666666666,4,1,0
1643473,Taina Mair,1611661328,SEA,2026-06-22T00:00:00,SEA vs. DAL,8.283333333333333,2,2,1
1642818,Maddy Westbeld,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,10.8,3,1,0
1627671,Rachel Banham,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,15.8,3,0,1
1643441,Raegan Beers,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,5.066666666666666,4,1,0
204333,Natasha Cloud,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,21.316666666666666,4,1,0
1642804,Te-Hina Paopao,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,13.866666666666667,2,1,1
1643470,Shay Ciezki,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,1.6833333333333333,3,0,0
1643448,Nell Angloma,1611661323,CON,2026-06-22T00:00:00,CON vs. CHI,7.8,1,1,1
1643457,Teonni Key,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,2.4166666666666665,0,1,1
1643647,Tima Pouye,1611661332,TOR,2026-06-22T00:00:00,TOR @ ATL,8.183333333333334,0,1,1
203828,Stefanie Dolson,1611661328,SEA,2026-06-22T00:00:00,SEA vs. DAL,13.7,0,1,0
1643487,Quionche Carter,1611661317,PHX,2026-06-22T00:00:00,PHX @ IND,1.9583333333333333,0,0,0
1643458,Saylor Poffenbarger,1611661329,CHI,2026-06-22T00:00:00,CHI @ CON,5.066666666666666,0,0,0
1631021,Sika Kone,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,1.1166666666666667,0,0,0
1643469,Indya Nivar,1611661330,ATL,2026-06-22T00:00:00,ATL vs. TOR,1.05,0,0,0
1643453,Grace VanSlooten,1611661325,IND,2026-06-22T00:00:00,IND vs. PHX,1.1,0,0,0
203014,Nneka Ogwumike,1611661320,LAS,2026-06-21T00:00:00,LAS vs. NYL,34.63333333333333,24,6,3
1627673,Jonquel Jones,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,33.3,18,8,3
203827,Natasha Howard,1611661324,MIN,2026-06-21T00:00:00,MIN vs. WAS,36.13333333333333,20,6,2
1643426,Olivia Miles,1611661324,MIN,2026-06-21T00:00:00,MIN vs. WAS,32.45,22,5,6
1628932,A'ja Wilson,1611661319,LVA,2026-06-21T00:00:00,LVA vs. GSV,30.966666666666665,19,9,3
1627668,Breanna Stewart,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,33.83166666666666,18,10,4
1642785,Sonia Citron,1611661322,WAS,2026-06-21T00:00:00,WAS @ MIN,33.38333333333333,21,3,2
1629498,Jackie Young,1611661319,LVA,2026-06-21T00:00:00,LVA vs. GSV,32.05,21,3,5
203833,Chelsea Gray,1611661319,LVA,2026-06-21T00:00:00,LVA vs. GSV,31.816666666666666,15,2,9
1631136,Pauline Astier,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,21.483333333333334,17,4,5
1643430,Cotie McMahon,1611661322,WAS,2026-06-21T00:00:00,WAS @ MIN,25.565,15,3,5
1630149,Satou Sabally,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,26.633333333333333,14,5,7
1628269,Nia Coffey,1611661324,MIN,2026-06-21T00:00:00,MIN vs. WAS,31.216666666666665,5,8,2
1630996,Rae Burrell,1611661320,LAS,2026-06-21T00:00:00,LAS vs. NYL,25.916666666666668,19,3,4
204365,Erica Wheeler,1611661320,LAS,2026-06-21T00:00:00,LAS vs. NYL,26.433333333333334,15,2,5
1642792,Kiki Iriafen,1611661322,WAS,2026-06-21T00:00:00,WAS @ MIN,24.711666666666666,17,7,0
1631022,Shakira Austin,1611661322,WAS,2026-06-21T00:00:00,WAS @ MIN,22.376666666666665,7,8,2
1627675,Courtney Williams,1611661324,MIN,2026-06-21T00:00:00,MIN vs. WAS,31.766666666666666,13,4,3
204324,Dearica Hamby,1611661320,LAS,2026-06-21T00:00:00,LAS vs. NYL,30.883333333333333,12,8,3
204319,Jewell Loyd,1611661319,LVA,2026-06-21T00:00:00,LVA vs. GSV,22.816666666666666,14,3,1
1628276,Kelsey Plum,1611661320,LAS,2026-06-21T00:00:00,LAS vs. NYL,35.888333333333335,12,3,7
1628878,Ariel Atkins,1611661320,LAS,2026-06-21T00:00:00,LAS vs. NYL,25.685,10,2,4
1630142,Leonie Fiebich,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,26.016666666666666,13,2,1
1631019,NaLyssa Smith,1611661319,LVA,2026-06-21T00:00:00,LVA vs. GSV,26.95,14,3,1
1641656,Laeticia Amihere,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,12.383333333333333,10,3,0
203825,Kayla McBride,1611661324,MIN,2026-06-21T00:00:00,MIN vs. WAS,35.583333333333336,12,2,4
1642781,Georgia Amoore,1611661322,WAS,2026-06-21T00:00:00,WAS @ MIN,32.14666666666667,8,2,7
1642822,Kaitlyn Chen,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,23.683333333333334,11,2,2
1628931,Gabby Williams,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,21.333333333333332,10,1,0
1628508,Cecilia Zandalasini,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,20.716666666666665,12,3,0
1630097,Kaila Charles,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,18.666666666666668,7,4,1
1629546,Marine Johannes,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,16.733333333333334,10,2,1
204329,Kiah Stokes,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,20.77,2,3,3
1643455,Angela Dugalic,1611661322,WAS,2026-06-21T00:00:00,WAS @ MIN,15.288333333333334,6,5,1
1642767,Janelle Salaun,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,18.15,5,3,1
1630471,Maya Caldwell,1611661324,MIN,2026-06-21T00:00:00,MIN vs. WAS,12.683333333333334,4,0,1
1631006,Kierstan Bell,1611661319,LVA,2026-06-21T00:00:00,LVA vs. GSV,14.083333333333334,5,0,1
1630446,Michaela Onyenwere,1611661322,WAS,2026-06-21T00:00:00,WAS @ MIN,22.538333333333334,5,3,1
203026,Tiffany Hayes,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,18.516666666666666,7,1,1
1643427,Lauren Betts,1611661322,WAS,2026-06-21T00:00:00,WAS @ MIN,17.623333333333335,2,2,0
1631007,Veronica Burton,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,16.316666666666666,2,3,1
203866,Kayla Thornton,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,19.18,2,5,0
1629477,Sabrina Ionescu,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,21.95,2,3,2
1629488,Brianna Turner,1611661319,LVA,2026-06-21T00:00:00,LVA vs. GSV,16.533333333333335,0,3,1
1629479,Teaira McCowan,1611661324,MIN,2026-06-21T00:00:00,MIN vs. WAS,5.016666666666667,2,2,0
203822,Rebekah Gardner,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,7.296666666666667,2,2,0
1642794,Juste Jocyte,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,6.0,3,2,1
1643461,Laura Ziegler,1611661320,LAS,2026-06-21T00:00:00,LAS vs. NYL,10.128333333333334,4,1,1
1642802,Lucy Olsen,1611661322,WAS,2026-06-21T00:00:00,WAS @ MIN,6.366666666666666,3,0,2
1629566,Han Xu,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,6.115,0,2,0
204296,Rebecca Allen,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,6.033333333333333,3,0,0
203855,Stephanie Talbot,1611661319,LVA,2026-06-21T00:00:00,LVA vs. GSV,20.983333333333334,4,0,0
1630461,Kiana Williams,1611661320,LAS,2026-06-21T00:00:00,LAS vs. NYL,6.965,2,0,1
1643686,Nadia Fingall,1611661331,GSV,2026-06-21T00:00:00,GSV @ LVA,4.283333333333333,2,1,0
204323,Cheyenne Parker-Tyus,1611661319,LVA,2026-06-21T00:00:00,LVA vs. GSV,3.8,0,2,0
1630148,Jihyun Park,1611661320,LAS,2026-06-21T00:00:00,LAS vs. NYL,3.466666666666667,0,1,0
1642797,Anastasiia Olairi Kosu,1611661324,MIN,2026-06-21T00:00:00,MIN vs. WAS,7.633333333333334,1,0,0
1643489,Antonia Delaere,1611661324,MIN,2026-06-21T00:00:00,MIN vs. WAS,7.516666666666667,0,0,0
1630384,Raquel Carrera,1611661313,NYL,2026-06-21T00:00:00,NYL @ LAS,0.6066666666666667,0,0,0
1642289,Kamilla Cardoso,1611661329,CHI,2026-06-20T00:00:00,CHI @ DAL,28.775,26,9,3
1642784,Paige Bueckers,1611661321,DAL,2026-06-20T00:00:00,DAL vs. CHI,35.63333333333333,19,7,8
1642286,Caitlin Clark,1611661325,IND,2026-06-20T00:00:00,IND @ ATL,34.016666666666666,26,3,7
1628886,Jordin Canada,1611661330,ATL,2026-06-20T00:00:00,ATL vs. IND,31.718333333333334,12,7,12
1631009,Rhyne Howard,1611661330,ATL,2026-06-20T00:00:00,ATL vs. IND,34.92166666666667,24,4,3
1628277,Allisha Gray,1611661330,ATL,2026-06-20T00:00:00,ATL vs. IND,32.91,22,5,1
1643493,Noemie Brochant,1611661317,PHX,2026-06-20T00:00:00,PHX vs. SEA,31.716666666666665,16,2,10
1629491,Jessica Shepard,1611661321,DAL,2026-06-20T00:00:00,DAL vs. CHI,34.06666666666667,21,8,3
1642291,Angel Reese,1611661330,ATL,2026-06-20T00:00:00,ATL vs. IND,30.795,18,8,1
204468,Valeriane Ayayi,1611661317,PHX,2026-06-20T00:00:00,PHX vs. SEA,21.933333333333334,18,10,0
1643425,Azzi Fudd,1611661321,DAL,2026-06-20T00:00:00,DAL vs. CHI,33.68333333333333,13,5,2
1627674,Kahleah Copper,1611661317,PHX,2026-06-20T00:00:00,PHX vs. SEA,26.883333333333333,17,7,2
1631044,Naz Hillmon,1611661330,ATL,2026-06-20T00:00:00,ATL vs. IND,29.216666666666665,19,6,3
1641648,Aliyah Boston,1611661325,IND,2026-06-20T00:00:00,IND @ ATL,22.371666666666666,13,9,6
1628922,Azura Stevens,1611661329,CHI,2026-06-20T00:00:00,CHI @ DAL,28.328333333333333,8,11,4
203400,Skylar Diggins,1611661329,CHI,2026-06-20T00:00:00,CHI @ DAL,32.4,14,1,6
1629567,Natisha Hiedeman,1611661328,SEA,2026-06-20T00:00:00,SEA @ PHX,28.033333333333335,20,0,4
204333,Natasha Cloud,1611661329,CHI,2026-06-20T00:00:00,CHI @ DAL,24.716666666666665,10,6,6
1630442,Natasha Mack,1611661317,PHX,2026-06-20T00:00:00,PHX vs. SEA,22.706666666666667,10,10,2
203826,Alyssa Thomas,1611661317,PHX,2026-06-20T00:00:00,PHX vs. SEA,28.176666666666666,8,3,9
1628909,Kelsey Mitchell,1611661325,IND,2026-06-20T00:00:00,IND @ ATL,32.3,16,3,3
1642321,Sydney Taylor,1611661329,CHI,2026-06-20T00:00:00,CHI @ DAL,24.77166666666667,18,2,0
1643443,Awa Fam,1611661328,SEA,2026-06-20T00:00:00,SEA @ PHX,30.316666666666666,5,10,3
1629481,Arike Ogunbowale,1611661321,DAL,2026-06-20T00:00:00,DAL vs. CHI,32.108333333333334,12,3,1
1629478,Katie Lou Samuelson,1611661328,SEA,2026-06-20T00:00:00,SEA @ PHX,26.6,7,5,3
1643428,Flau'jae Johnson,1611661328,SEA,2026-06-20T00:00:00,SEA @ PHX,33.733333333333334,13,2,0
1643447,Gabriela Jaquez,1611661329,CHI,2026-06-20T00:00:00,CHI @ DAL,25.316666666666666,6,7,1
201886,DeWanna Bonner,1611661317,PHX,2026-06-20T00:00:00,PHX vs. SEA,22.5,10,4,1
1642798,Dominique Malonga,1611661328,SEA,2026-06-20T00:00:00,SEA @ PHX,22.933333333333334,10,3,2
1643433,Raven Johnson,1611661325,IND,2026-06-20T00:00:00,IND @ ATL,21.266666666666666,9,6,2
1629482,Sophie Cunningham,1611661325,IND,2026-06-20T00:00:00,IND @ ATL,25.733333333333334,13,1,1
1631118,Lexi Held,1611661317,PHX,2026-06-20T00:00:00,PHX vs. SEA,29.523333333333333,11,0,2
1628899,Myisha Hines-Allen,1611661325,IND,2026-06-20T00:00:00,IND @ ATL,17.35,9,3,0
1641660,Zia Cooke,1611661328,SEA,2026-06-20T00:00:00,SEA @ PHX,15.683333333333334,10,2,2
1641652,Maddy Siegrist,1611661321,DAL,2026-06-20T00:00:00,DAL vs. CHI,11.883333333333333,9,3,0
1642804,Te-Hina Paopao,1611661330,ATL,2026-06-20T00:00:00,ATL vs. IND,15.716666666666667,9,0,2
1629574,Li Yueru,1611661321,DAL,2026-06-20T00:00:00,DAL vs. CHI,14.941666666666666,5,6,1
