GAME_ID,SPORT_KEY,COMMENCE_TIME,HOME_TEAM,AWAY_TEAM,BOOKMAKER,MARKET_TYPE,TARGET_TEAM,PRICE,POINT
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,LowVig.ag,h2h,Connecticut Sun,3.49,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,LowVig.ag,h2h,Minnesota Lynx,1.33,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,LowVig.ag,spreads,Connecticut Sun,1.93,7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,LowVig.ag,spreads,Minnesota Lynx,1.93,-7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,LowVig.ag,totals,Over,1.88,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,LowVig.ag,totals,Under,1.97,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetOnline.ag,h2h,Connecticut Sun,3.52,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetOnline.ag,h2h,Minnesota Lynx,1.32,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetOnline.ag,spreads,Connecticut Sun,1.91,7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetOnline.ag,spreads,Minnesota Lynx,1.91,-7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetOnline.ag,totals,Over,1.87,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetOnline.ag,totals,Under,1.95,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,Bovada,h2h,Connecticut Sun,3.4,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,Bovada,h2h,Minnesota Lynx,1.34,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,Bovada,spreads,Connecticut Sun,1.91,7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,Bovada,spreads,Minnesota Lynx,1.91,-7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,Bovada,totals,Over,1.87,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,Bovada,totals,Under,1.95,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetRivers,h2h,Connecticut Sun,3.85,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetRivers,h2h,Minnesota Lynx,1.26,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetRivers,spreads,Connecticut Sun,1.94,7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetRivers,spreads,Minnesota Lynx,1.85,-7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetRivers,totals,Over,1.87,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetRivers,totals,Under,1.93,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetUS,spreads,Connecticut Sun,1.91,7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetUS,spreads,Minnesota Lynx,1.91,-7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetUS,totals,Over,1.87,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetUS,totals,Under,1.95,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetMGM,h2h,Connecticut Sun,4.0,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetMGM,h2h,Minnesota Lynx,1.27,
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetMGM,spreads,Connecticut Sun,1.95,7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetMGM,spreads,Minnesota Lynx,1.87,-7.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetMGM,totals,Over,1.91,167.5
0fc4abb4edf30887b57b4f686db8179a,basketball_wnba,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,BetMGM,totals,Under,1.91,167.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,FanDuel,h2h,Indiana Fever,1.41,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,FanDuel,h2h,Los Angeles Sparks,2.94,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,FanDuel,spreads,Indiana Fever,1.85,-5.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,FanDuel,spreads,Los Angeles Sparks,1.96,5.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,FanDuel,totals,Over,1.88,184.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,FanDuel,totals,Under,1.94,184.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,MyBookie.ag,h2h,Indiana Fever,1.4,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,MyBookie.ag,h2h,Los Angeles Sparks,2.97,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,MyBookie.ag,spreads,Indiana Fever,1.91,-6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,MyBookie.ag,spreads,Los Angeles Sparks,1.91,6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,MyBookie.ag,totals,Over,1.91,184.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,MyBookie.ag,totals,Under,1.91,184.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,DraftKings,h2h,Indiana Fever,1.38,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,DraftKings,h2h,Los Angeles Sparks,3.15,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,DraftKings,spreads,Indiana Fever,1.95,-6.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,DraftKings,spreads,Los Angeles Sparks,1.87,6.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,DraftKings,totals,Over,1.91,185.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,DraftKings,totals,Under,1.91,185.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,LowVig.ag,h2h,Indiana Fever,1.43,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,LowVig.ag,h2h,Los Angeles Sparks,2.95,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,LowVig.ag,spreads,Indiana Fever,1.93,-6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,LowVig.ag,spreads,Los Angeles Sparks,1.93,6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,LowVig.ag,totals,Over,1.93,185.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,LowVig.ag,totals,Under,1.93,185.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetOnline.ag,h2h,Indiana Fever,1.43,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetOnline.ag,h2h,Los Angeles Sparks,2.95,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetOnline.ag,spreads,Indiana Fever,1.91,-6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetOnline.ag,spreads,Los Angeles Sparks,1.91,6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetOnline.ag,totals,Over,1.91,185.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetOnline.ag,totals,Under,1.91,185.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,Bovada,h2h,Indiana Fever,1.37,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,Bovada,h2h,Los Angeles Sparks,3.2,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,Bovada,spreads,Indiana Fever,1.91,-6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,Bovada,spreads,Los Angeles Sparks,1.91,6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,Bovada,totals,Over,1.91,185.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,Bovada,totals,Under,1.91,185.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetRivers,h2h,Indiana Fever,1.42,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetRivers,h2h,Los Angeles Sparks,2.88,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetRivers,spreads,Indiana Fever,1.85,-5.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetRivers,spreads,Los Angeles Sparks,1.93,5.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetRivers,totals,Over,1.88,184.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetRivers,totals,Under,1.91,184.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetUS,spreads,Indiana Fever,1.91,-6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetUS,spreads,Los Angeles Sparks,1.91,6.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetUS,totals,Over,1.91,185.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetUS,totals,Under,1.91,185.0
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetMGM,h2h,Indiana Fever,1.4,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetMGM,h2h,Los Angeles Sparks,3.0,
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetMGM,spreads,Indiana Fever,1.91,-6.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetMGM,spreads,Los Angeles Sparks,1.91,6.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetMGM,totals,Over,1.91,184.5
b0cfbd10dffa5258c1e9dd6aca005a5a,basketball_wnba,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,BetMGM,totals,Under,1.91,184.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,FanDuel,h2h,Atlanta Dream,1.14,
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,FanDuel,h2h,Seattle Storm,5.7,
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,FanDuel,spreads,Atlanta Dream,1.94,-11.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,FanDuel,spreads,Seattle Storm,1.88,11.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,FanDuel,totals,Over,1.93,169.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,FanDuel,totals,Under,1.89,169.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,MyBookie.ag,h2h,Atlanta Dream,1.16,
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,MyBookie.ag,h2h,Seattle Storm,5.3,
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,MyBookie.ag,spreads,Atlanta Dream,1.91,-10.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,MyBookie.ag,spreads,Seattle Storm,1.91,10.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,MyBookie.ag,totals,Over,1.91,169.0
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,MyBookie.ag,totals,Under,1.91,169.0
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,DraftKings,h2h,Atlanta Dream,1.17,
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,DraftKings,h2h,Seattle Storm,5.4,
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,DraftKings,spreads,Atlanta Dream,1.95,-10.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,DraftKings,spreads,Seattle Storm,1.87,10.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,DraftKings,totals,Over,1.91,168.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,DraftKings,totals,Under,1.91,168.5
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,LowVig.ag,spreads,Atlanta Dream,1.93,-11.0
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,LowVig.ag,spreads,Seattle Storm,1.93,11.0
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,LowVig.ag,totals,Over,1.93,169.0
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,LowVig.ag,totals,Under,1.93,169.0
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,BetOnline.ag,spreads,Atlanta Dream,1.91,-11.0
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,BetOnline.ag,spreads,Seattle Storm,1.91,11.0
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,BetOnline.ag,totals,Over,1.91,169.0
bbda183d9dc2a8ed43f79f82ef0ac320,basketball_wnba,2026-07-10T00:00:00Z,Atlanta Dream,Seattle Storm,BetOnline.ag,totals,Under,1.91,169.0
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,FanDuel,h2h,Las Vegas Aces,1.17,
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,FanDuel,h2h,Portland Fire,5.1,
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,FanDuel,spreads,Las Vegas Aces,1.91,-10.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,FanDuel,spreads,Portland Fire,1.91,10.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,FanDuel,totals,Over,1.91,175.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,FanDuel,totals,Under,1.91,175.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,BetOnline.ag,spreads,Las Vegas Aces,1.91,-10.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,BetOnline.ag,spreads,Portland Fire,1.91,10.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,BetOnline.ag,totals,Over,1.91,175.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,BetOnline.ag,totals,Under,1.91,175.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,LowVig.ag,spreads,Las Vegas Aces,1.93,-10.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,LowVig.ag,spreads,Portland Fire,1.93,10.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,LowVig.ag,totals,Over,1.93,175.5
803d077d9e5f6f5b156f4a2be5ad2ec5,basketball_wnba,2026-07-10T02:00:00Z,Portland Fire,Las Vegas Aces,LowVig.ag,totals,Under,1.93,175.5
