PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,USG_PCT,PPM,IMPACT_SCORE,TEAM_NAME,PACE,PTS_PER100,REB_PER100,AST_PER100,LOGS_MEAN,LOGS_STD,LOGS_SAMPLE_SIZE,CV,MODEL_ASSIGNMENT
1642286,Caitlin Clark,1611661325,IND,13,403.6433333333333,214,65,115,0.287,0.5301710255753842,113.07799999999999,Indiana Fever,95.71,223.592101138857,67.91348866367152,120.15463378957267,24.714285714285715,4.1518785191880605,7,0.1679950845914244,Poisson
1642287,Cameron Brink,1611661320,LAS,19,244.405,96,82,9,0.198,0.3927906548556699,37.026,Los Angeles Sparks,96.84,99.13258983890954,84.67575382073524,9.293680297397769,8.142857142857142,4.6700667885506535,7,0.5735169740325364,Negative Binomial
1642304,Carla Leite,1611661331,GSV,37,637.13,268,48,75,0.223,0.42063629086685606,87.193,Golden State Valkyries,91.55,292.7362097214637,52.430365920262155,81.92244675040962,17.142857142857142,8.071112509614592,7,0.47081489639418456,Negative Binomial
1628508,Cecilia Zandalasini,1611661331,GSV,19,449.6066666666667,199,56,32,0.195,0.4426090953574235,55.965,Golden State Valkyries,91.55,217.36755871108687,61.16876024030584,34.95357728017477,11.142857142857142,6.229729031789731,7,0.5590782464426681,Negative Binomial
203833,Chelsea Gray,1611661319,LVA,44,1368.33,493,173,239,0.175,0.36029320412473603,158.375,Las Vegas Aces,94.92,519.3847450484618,182.25874420564685,251.79098187947747,12.714285714285714,4.680252333449759,7,0.36810973409155406,Negative Binomial
204323,Cheyenne Parker-Tyus,1611661319,LVA,2,13.933333333333334,16,2,0,0.353,1.1483253588516746,6.353999999999999,Las Vegas Aces,94.92,16.856300042140752,2.107037505267594,0.0,6.142857142857143,5.9281411203561225,7,0.9650462288951827,Negative Binomial
202664,Courtney Vandersloot,1611661329,CHI,7,190.66166666666663,74,22,37,0.178,0.3881220661380981,23.674,Chicago Sky,93.75,78.93333333333334,23.466666666666665,39.46666666666667,8.666666666666666,3.2145502536643185,3,0.37090964465357523,Negative Binomial
1627675,Courtney Williams,1611661324,MIN,44,1260.1666666666667,599,216,271,0.249,0.4753339505356434,270.414,Minnesota Lynx,94.06,636.8275568785881,229.64065490112694,288.1139698065065,14.714285714285714,6.019808571549035,7,0.409113203891682,Negative Binomial
203024,Damiris Dantas,1611661325,IND,38,438.5683333333333,175,91,25,0.209,0.39902561744463994,60.818999999999996,Indiana Fever,95.71,182.84400794065408,95.07888412914012,26.120572562950585,2.5714285714285716,1.2724180205607036,7,0.49482923021805136,Negative Binomial
201886,DeWanna Bonner,1611661317,PHX,33,778.3183333333334,325,137,38,0.181,0.4175669338381253,90.5,Phoenix Mercury,95.81,339.21302578019,142.99133702118775,39.66183070660683,9.857142857142858,2.6726124191242437,7,0.27113459324448846,Negative Binomial
204324,Dearica Hamby,1611661320,LAS,44,1374.28,811,349,144,0.246,0.590127193876066,320.784,Los Angeles Sparks,96.84,837.4638579099546,360.38826931020236,148.6988847583643,13.0,5.163977794943222,7,0.39722906114947865,Negative Binomial
1641649,Diamond Miller,1611661321,DAL,40,434.20666666666665,160,52,31,0.178,0.36848812393483904,43.254,Dallas Wings,96.34,166.07847207805688,53.97550342536849,32.17770396512352,6.0,2.70801280154532,7,0.45133546692422,Negative Binomial
1642798,Dominique Malonga,1611661328,SEA,42,600.0016666666667,323,195,36,0.239,0.5383318379671168,132.406,Seattle Storm,95.28,339.00083963056255,204.65994962216624,37.78337531486146,16.0,11.874342087037919,7,0.7421463804398699,Negative Binomial
204322,Elizabeth Williams,1611661329,CHI,43,906.3733333333332,364,223,78,0.201,0.4016005178145871,133.66500000000002,Chicago Sky,93.75,388.26666666666665,237.86666666666667,83.2,4.857142857142857,3.0783421635988546,7,0.6337763277997642,Negative Binomial
1631083,Emily Engstler,1611661322,WAS,40,511.77166666666665,146,130,58,0.157,0.28528347602934906,52.438,Washington Mystics,94.76,154.07344871253693,137.18868720979316,61.207260447446174,8.285714285714286,2.4299715851758235,7,0.29327243269363384,Negative Binomial
1628242,Emma Cannon,1611661320,LAS,21,213.0,93,38,8,0.178,0.43661971830985913,24.741999999999997,Los Angeles Sparks,96.84,96.03469640644362,39.23998347790169,8.26104915324246,4.833333333333333,3.311595788538611,6,0.6851577493528161,Negative Binomial
